"","accepted_binomial","pf1","a","b","c","Topt","Logit.Max","Model.Max","Topt.upp","Topt.low","Tmax","Tmin","Tbreadth","Toptbreadth","SEmax","SEmin","SEopt.upp","SEopt.low","SEopt","SEbreadth","SEoptbreadth","Family","clade5","Tmean_count","Af1","Af7"
"297","Ornithopus perpusillus",1,-0.0157153095780752,0.484911883384165,-1.21924475892981,15.4280092598582,2.52136775460328,0.92562626901046,21.2633550204724,9.592663499244,34.0774436718388,-3.22142515212243,37.2988688239613,11.6706915212284,9.00390462940913,11.2405616895393,16.5924251084998,15.8803419329406,2.7511066013284,19.6103722865267,32.0111435542231,"Fabaceae","Rosids",5,1,1
"298","Ornithopus pinnatus",1,0.149511582127924,-4.54094421296274,36.7625821297391,15.1859279004802,2.28335642066161,0.907489212582763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fabaceae","Rosids",6,0,0
"299","Ostrya carpinifolia",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"300","Oxalis acetosella",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"301","Pallenis spinosa",1,-0.0611939699415846,1.85449616021048,-11.3055746218334,15.1526054117813,2.74464965483312,0.939610470261861,18.3529439954093,11.9522668281534,24.7946033785527,5.51060744501001,19.2839959335427,6.40067716725598,NA,NA,NA,NA,NA,NA,NA,"Asteraceae","Asterids",3,1,0
"302","Pancratium maritimum",1,-0.0133008355986776,0.487530066318947,-2.36281572758322,18.3270465491438,2.10467738218405,0.891356965053287,23.7768597585369,12.8772333397508,37.810602678456,-1.15650958016834,38.9671122586244,10.8996264187862,3.28355217040499,4.37725102199842,4.39633301070523,4.60592192854217,1.15815105653827,7.38368656239363,8.70168179300081,"Amaryllidaceae","Monocots",7,1,1
"303","Papaver rhoeas",1,-0.177513986832164,5.59734332518407,-41.4940500522366,15.7659219565506,2.62958896219899,0.932741767721781,17.5704360336877,13.9614078794134,21.3695368601502,10.1623070529509,11.2072298071992,3.60902815427434,NA,NA,NA,NA,NA,NA,NA,"Papaveraceae","EarlyEU",5,1,0
"304","Parapholis incurva",1,-0.0550016637905462,1.71708307137966,-9.99801772502163,15.6093739083834,3.40327812143862,0.96780682776018,19.8063504880551,11.4123973287117,26.3522574583873,4.86649035837958,21.4857671000077,8.39395315934337,NA,NA,NA,NA,NA,NA,NA,"Poaceae","Monocots",4,1,0
"305","Parnassia palustris",1,-0.00111383520150499,0.120357484566637,-2.20663173966542,54.0284076154233,1.04472987820123,0.739761607709398,66.8878474364048,41.1689677944418,113.873802969723,-5.81698773887653,119.6907907086,25.718879641963,845.282251414026,43.5907706175157,1049.44654387271,247.684485557961,401.629758291019,887.456268611348,1296.20424883017,"Celastraceae","Rosids",8,1,0
"306","Periploca angustifolia",1,-0.0279336560068913,1.22614790989823,-11.701552026408,21.9475014225803,1.75388947198462,0.852442706802608,25.2520937421006,18.6429091030601,34.916540438119,8.97846240704165,25.9380780310773,6.6091846390405,3.83881160060286,1.42365621047911,4.68257043048816,3.83151127519985,1.53145370361768,4.91377057215948,7.98952358977887,"Apocynaceae","Asterids",5,1,0
"307","Petrorhagia prolifera",1,-0.0937023250437233,3.21525584206691,-21.8195876203959,17.1567559319719,5.76209225019852,0.99686533146859,22.6994243590595,11.6140875048842,26.7960981166406,7.51741374730322,19.2786843693373,11.0853368541753,1.03757771292899,1.38626634873933,0.698625367651339,1.75026464769947,1.20152091491588,0.471162142056056,1.15256125507664,"Caryophyllaceae","Caryophyllales",6,1,1
"308","Petrorhagia saxifraga",1,-0.0131913207838692,0.488497177671893,-1.31629444310088,18.5158554505491,3.20617712178611,0.9610660726503,26.5675410614758,10.4641698396224,40.1089640814717,-3.07725318037347,43.1862172618452,16.1033712218534,NA,NA,NA,NA,NA,NA,NA,"Caryophyllaceae","Caryophyllales",5,1,0
"309","Petrosedum rupestre",1,-0.0392455507336801,1.3205298621175,-7.76812839110598,16.8239435736117,3.34013155266102,0.965780190233491,21.6955416585203,11.9523454887031,29.4783735910054,4.16951355621801,25.3088600347874,9.74319616981712,0.975587845446383,0.867413014658412,1.67575176136647,1.84372941269404,0.353120098557795,1.70574873540658,3.4519833443819,"Crassulaceae","Rosids",11,1,1
"310","Petrosedum sediforme",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"311","Phagnalon saxatile",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"312","Phillyrea angustifolia",1,-0.0205558796890272,0.75983938317264,-7.65562655440951,18.4822881498534,-0.633841340707718,0.346640036443159,20.4236784531809,16.5408978465259,29.0844426570912,7.88013364261562,21.2043090144755,3.88278060665493,3.03095367547508,2.75327206941407,6.21276779799322,7.77685969630099,1.86336753480484,4.43236057458377,13.5745168096844,"Oleaceae","Asterids",7,1,1
"313","Phillyrea latifolia",1,-0.0564927436002809,1.6110209581756,-11.3550364250455,14.2586539040705,0.130458712369476,0.532568499624186,15.6329501903998,12.8843576177412,21.6363201022827,6.8809877058583,14.7553323964244,2.74859257265868,0.932935735929939,1.7019182023215,1.15520210642834,1.83645456297347,0.711218940608792,2.34743685402058,2.71859982549872,"Oleaceae","Asterids",5,1,1
"314","Phleum alpinum",1,-0.0291539639860238,1.04151797091413,-5.58687991293044,17.862373216442,3.71511144111934,0.97622622908583,24.1904832555058,11.5342631773782,32.9761724603842,2.74857397249979,30.2275984878844,12.6562200781276,1.0940346485594,0.607884632471821,1.14479920183092,1.08042921533446,0.408609102480673,1.57003996215623,2.07073402666824,"Poaceae","Monocots",12,1,1
"315","Phleum hirsutum",1,0.388482513088982,-16.4014455042258,175.83674128622,21.1096316457223,2.72250476042169,0.938341609950081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poaceae","Monocots",3,0,0
"316","Phleum montanum",1,0.00891579217032849,-0.268760898836999,4.72366355141662,15.0721828022993,2.69825685272587,0.936923706417907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85214709623151,NA,NA,"Poaceae","Monocots",7,0,0
"317","Phleum pratense",1,-0.00898949013012941,0.291837522538412,0.743751378172298,16.2321510071123,3.11232674586481,0.95739835722925,25.6918698335951,6.77243218062945,42.1890530285819,-9.72475101435741,51.9138040429393,18.9194376529656,5.23639820591545,5.01929883524805,2.26608024537921,2.35903264507518,1.07532053857812,10.0300148002943,4.09573587470003,"Poaceae","Monocots",11,1,1
"318","Phragmites australis",1,-0.0344924776011311,1.31936420540535,-13.2423700335059,19.1253904787935,-0.625692227445731,0.348487952697702,20.6261478177484,17.6246331398387,27.3244580164297,10.9263229411574,16.3981350752723,3.00151467790971,NA,NA,NA,NA,NA,NA,NA,"Poaceae","Monocots",9,1,1
"319","Phyteuma hemisphaericum",1,-0.0198525745354462,0.45789957387491,-1.50578804847016,11.5324985446433,1.13457503618243,0.756682217264714,14.6731528505033,8.39184423878327,25.8665573278043,-2.80156023851775,28.668117566322,6.28130861172001,NA,NA,NA,NA,NA,NA,NA,"Campanulaceae","Asterids",3,1,1
"320","Phyteuma orbiculare",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"321","Pilosella officinarum",1,-0.00700042025169852,0.203686099398065,-0.748098418542863,14.5481336887342,0.733527883747067,0.675578964454486,19.1823780973833,9.91388928008513,37.4695711464913,-8.37330376902286,45.8428749155142,9.26848881729819,NA,NA,NA,NA,NA,NA,NA,"Asteraceae","Asterids",5,1,1
"322","Pilosella vahlii",1,-0.0168833279792851,0.499230400872625,-2.33047258579682,14.7847154744951,1.36001713076313,0.795762481899658,18.4698800190989,11.0995509298913,30.7519650414709,-1.18253409248072,31.9344991339516,7.37032908920754,5.95400885249026,11.3049815227724,5.69820156736326,6.60140719832823,3.74779170856131,16.4414685027971,9.79348688863344,"Asteraceae","Asterids",4,1,1
"323","Pistacia lentiscus",1,0.13704144391142,-5.93536824832302,62.4461303390247,21.6553769389627,-1.82018800546824,0.139411315325927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anacardiaceae","Rosids",3,0,0
"324","Plantago albicans",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"325","Plantago alpina",1,0.00899958201983989,0.00696843730430005,-1.49377731736522,-0.387153386064925,-1.49512624441419,0.183153552547736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantaginaceae","Asterids",7,0,0
"326","Plantago coronopus",1,-0.0042251531580372,0.0844053497094439,1.5452628276026,9.98843669712728,1.96680157383843,0.877267155586207,19.1786462503971,0.798227143857446,44.0821555130736,-24.1052821188191,68.1874376318927,18.3804191065397,30.5911986512386,72.1601553962843,8.92932047117406,41.6898172176612,21.9130660404246,101.809081472641,41.4103537085814,"Plantaginaceae","Asterids",11,1,0
"327","Plantago crassifolia",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"328","Plantago lagopus",1,-0.0526303656988267,1.8852419194871,-15.7185479123439,17.9102110963399,1.16399246049763,0.762057408645107,19.85876099821,15.9616611944698,26.7454811441137,9.07494104856604,17.6705400955477,3.89709980374014,NA,NA,NA,NA,NA,NA,NA,"Plantaginaceae","Asterids",3,1,0
"329","Plantago lanceolata",1,-0.025638119430764,1.00758339716392,-7.58336325954301,19.6501034306535,2.31619572509708,0.910209509101944,23.8919614290351,15.4082454322718,33.9744885806967,5.32571828061028,28.6487703000864,8.4837159967633,1.94161737771722,0.998913339747342,2.68786643411385,2.46016389667099,0.831437133417964,2.60197251642908,4.87738802074772,"Plantaginaceae","Asterids",13,1,1
"330","Plantago major",1,0.0261523494429517,-0.617082975658293,1.25731570567444,11.7978496923266,-2.38281039158066,0.0844929170692492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46989447712437,NA,NA,"Plantaginaceae","Asterids",9,0,1
"331","Plantago maritima",1,0.00333792599852988,0.00597999460846774,-0.343480405390598,-0.895765006639078,-0.346158740345676,0.414314225427207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.7696010636958,NA,NA,"Plantaginaceae","Asterids",8,0,0
"332","Plantago nivalis",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"333","Poa alpina",1,-0.0208064223839808,0.739316464199861,-0.663296995817632,17.7665446407806,5.90425248661781,0.997279600659171,29.8001588234558,5.73293045810533,38.3890213072838,-2.85593202572259,41.2449533330064,24.0672283653505,3.29036375619992,2.3814276618315,3.69461578609809,3.32607229011475,0.896360216763968,5.4572462066973,6.79794371991415,"Poaceae","Monocots",12,1,1
"334","Poa bulbosa",1,-0.205552211337872,6.73776618174166,-51.7548538414943,16.3894276249517,3.45921175325687,0.969504670556001,18.5981696045772,14.1806856453262,21.9709509201589,10.8079043297446,11.1630465904143,4.41748395925099,NA,NA,NA,NA,NA,NA,NA,"Poaceae","Monocots",3,1,0
"335","Poa nemoralis",1,-0.413737754417285,15.5168955301651,-142.228691578062,18.752090381526,3.25842213311407,0.962974573657685,20.2141277283421,17.2900530347098,22.6240734721595,14.8801072908924,7.74396618126705,2.92407469363222,NA,NA,NA,NA,NA,NA,NA,"Poaceae","Monocots",4,1,1
"336","Poa pratensis",1,-0.0226816476511593,0.923719408564085,-7.58409469380537,20.3627051872679,1.82061830236857,0.860640301879405,24.1211074033452,16.6043029711905,34.8569890693231,5.86842130521256,28.9885677641106,7.51680443215471,NA,NA,NA,NA,NA,NA,NA,"Poaceae","Monocots",13,1,0
"337","Poa trivialis",1,-0.0183298022307044,0.621540326896335,-4.25657918944713,16.9543653301176,1.01233169535347,0.733476217770418,20.0899318132033,13.818798847032,31.6467249726118,2.26200568762343,29.3847192849884,6.27113296617136,1.65146547457359,1.64997943730363,2.63439897463561,2.70361802641738,0.670044849922187,3.01723388401326,5.16753097494651,"Poaceae","Monocots",26,1,1
"338","Polygonum maritimum",1,0.00290294606147112,0.0366042977146134,-0.586015280673595,-6.3046809929468,-0.70140449070434,0.331500907752894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.826298427695,NA,NA,"Polygonaceae","Caryophyllales",4,0,0
"339","Populus alba",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"340","Potentilla detommasii",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"341","Potentilla reptans",1,-0.188263963035157,6.68616237375509,-58.1441116456217,17.7574142867334,1.22036598394741,0.772127949390322,18.8080245879179,16.706803985549,22.4608340087912,13.0539945646757,9.40683944411556,2.1012206023689,NA,NA,NA,NA,NA,NA,NA,"Rosaceae","Rosids",4,1,1
"342","Prasium majus",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"343","Primula farinosa",1,-0.00831763372252369,0.442711081093375,-3.18102003735116,26.6128021419444,2.70987116624099,0.93760661221165,35.1884267073068,18.0371775765821,52.6857368634344,0.539867420454415,52.14586944298,17.1512491307247,NA,0.0154025552753316,NA,1.49329396025156,NA,NA,6.91263417368718,"Primulaceae","Asterids",12,1,0
"344","Primula veris",1,-0.0321085021609325,0.958913508837532,-8.14868790449452,14.9323924241517,-0.989251497103387,0.271059946336198,16.4059057000639,13.4588791482395,22.7357980206406,7.12898682766274,15.6068111929779,2.94702655182438,NA,NA,NA,NA,NA,NA,NA,"Primulaceae","Asterids",14,1,1
"345","Prunella vulgaris",1,-0.0208717839851137,1.12867045627278,-12.7156781173363,27.0381884240891,2.54292411536676,0.927096709849422,32.1408871493891,21.9354896987891,43.2526325078099,10.8237443403683,32.4288881674417,10.2053974506,NA,NA,NA,NA,NA,NA,NA,"Lamiaceae","Asterids",9,1,0
"346","Prunus avium",1,-0.0544313268994852,0.750399097954283,-1.35769837117517,6.89308106837075,1.22858253674041,0.773570388760716,8.85258216695506,4.93357996978645,15.6489822443246,-1.86282010758313,17.5118023519078,3.91900219716861,1.17054352675934,1.65748758708043,4.37110672668515,4.49444455849992,0.596215083001022,2.61016949601672,8.78585921297466,"Rosaceae","Rosids",8,1,1
"347","Prunus spinosa",1,-0.0307177661554333,1.16136476567591,-11.5222527541404,18.9037959303315,-0.545151488633012,0.36699003053641,20.5162737604216,17.2913181002415,27.7416398992769,10.0659519613862,17.6756879378907,3.22495566018014,NA,NA,NA,NA,NA,NA,NA,"Rosaceae","Rosids",3,1,1
"348","Ptilostemon casabonae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"349","Pulicaria dysenterica",1,-0.0630078118204763,2.98153058736975,-30.5589046728635,23.6600073961052,4.71261320157761,0.991098668322784,29.1993781253415,18.120636666869,34.6838652506383,12.6361495415722,22.0477157090661,11.0787414584725,NA,NA,NA,NA,NA,NA,NA,"Asteraceae","Asterids",8,1,1
"350","Quercus cerris",1,0.0145480853348916,-0.446881535560889,3.93449766189319,15.3587748928412,0.502721207669753,0.623098611679348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fagaceae","Rosids",3,0,0
"351","Quercus coccifera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"352","Quercus ilex",1,0.0230369133379242,-0.776021314494725,7.21378227847104,16.8429967832802,0.678520026575287,0.663408302666108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11336697184742,NA,NA,"Fagaceae","Rosids",9,0,1
"353","Quercus petraea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"354","Quercus robur",1,-0.00320182318982331,0.077502530291691,1.19543587947302,12.1028747836585,1.66443758924154,0.840832797591791,21.5487529989661,2.65699656835093,50.0430092510109,-25.8372596836939,75.8802689347048,18.8917564306151,10.7283553687581,26.3879683815307,5.98550774945599,17.0249547931719,8.61194329195783,36.4167914483204,18.8331757386028,"Fagaceae","Rosids",11,1,0
"355","Quercus suber",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"356","Ranunculus acris",1,0.000968947634581097,0.022708754049688,-0.204689243302517,-11.7182566112077,-0.33774274694004,0.416357894808306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6341951009133,NA,NA,"Ranunculaceae","EarlyEU",14,0,0
"357","Ranunculus bulbosus",1,0.00845102228458351,-0.342623567587441,4.95618679613295,20.2711314708317,1.48350310434776,0.815101120938962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ranunculaceae","EarlyEU",4,0,0
"358","Ranunculus cortusifolius",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"359","Raphanus raphanistrum",1,0.00390332949578661,-0.116318264544207,2.54525750640637,14.8998777415235,1.67869354599893,0.842731457560694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brassicaceae","Rosids",5,0,1
"360","Reichardia picroides",1,0.0584232905525779,-2.28676025982717,21.8520226265872,19.5706219060804,-0.524637590876658,0.371768450838286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.371022695041302,NA,NA,"Asteraceae","Asterids",5,0,1
"361","Reseda stricta",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"362","Rhamnus alaternus",1,-0.117321721036267,3.29892258212428,-21.3817224948678,14.0593001576601,1.80854889461634,0.859186403585186,15.7045116171962,12.414088698124,20.4242376145994,7.69436270072075,12.7298749138786,3.29042291907221,0.32583255297365,0.624632088715385,1.19511060861382,0.983635949800443,0.310046379017384,0.779839194381353,2.09931966802462,"Rhamnaceae","Rosids",4,1,1
"363","Rhamnus lycioides",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"364","Roemeria sicula",1,-0.166304680139667,4.66094665910073,-32.0027718447586,14.0132756792724,0.65479338542243,0.658089826715057,14.941139563866,13.0854117946787,18.6654149431185,9.36113641542624,9.3042785276923,1.85572776918729,1.26062978589099,1.39314804696055,3.27123041914477,3.74693094031071,0.682664899924118,2.27946757232856,6.90048943125309,"Papaveraceae","EarlyEU",7,1,1
"365","Rosa canina",1,0.138486403441646,-4.66154147968319,34.3139612964608,16.8303218360618,-4.913660381149,0.00729198787082913,NA,NA,13.0594332129295,20.601210459194,-7.54177724626445,NA,1.05196939657839,0.728832137516517,NA,NA,0.375555670245073,1.6466643696321,NA,"Rosaceae","Rosids",4,0,1
"366","Rostraria cristata",1,0.0208593328380835,-0.980294521440515,13.2582215925618,23.4977438887873,1.74086679236652,0.850797130742789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poaceae","Monocots",5,0,0
"367","Rubus idaeus",1,-0.00668848316242742,0.33978744088413,-3.48348053837211,25.4009341604451,0.831978668849847,0.69677314632487,30.292708628484,20.5091596924063,49.1625620344523,1.63930628643802,47.5232557480142,9.78354893607777,21.0633587255423,8.77810574656662,16.3693409187501,16.2073185722639,8.48445817138848,27.4498874451137,27.8086474497783,"Rosaceae","Rosids",7,1,1
"368","Rumex acetosa",1,-0.0342198365176852,1.11315803592444,-6.28084366816533,16.2648064573474,2.77180633721066,0.941133140199963,20.5851718324636,11.9444410822312,29.1893872015032,3.34022571319158,25.8491614883117,8.64073075023232,2.1152241692142,2.02270677162758,2.74585883964847,2.67818029275387,0.667494717024592,3.91775894498487,5.2576215256063,"Polygonaceae","Caryophyllales",11,1,0
"369","Rumex acetosella",1,-0.00920746799258519,0.310458356372329,-3.03114217698728,16.8590516210506,-0.414125448853472,0.397923329667829,19.8759775401983,13.8421257019028,33.4364761724486,0.281627069652527,33.1548491027961,6.03385183829549,7.47967699756472,6.14986229508767,22.6555601068803,23.0084942049513,2.32949141935075,12.8773688066144,45.4271317340218,"Polygonaceae","Caryophyllales",7,1,1
"370","Rumex crispus",1,0.172052243349793,-6.6463435362488,63.8638113885723,19.3148993783718,-0.322916929796413,0.41996503465844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygonaceae","Caryophyllales",6,0,1
"371","Rumex pulcher",1,-0.00400832823305641,0.080662997249211,1.2703462855046,10.0619251417572,1.67615880552027,0.842395223437788,18.5404750380445,1.58337524546988,44.0140878836352,-23.8902376001208,67.9043254837561,16.9570997925746,12.4478701801929,29.7028973799454,3.37773024629674,15.6166832471765,9.03849287121705,41.8048532594105,13.5573707254252,"Polygonaceae","Caryophyllales",4,1,0
"372","Rumex suffruticosus",1,-0.00664242872322288,0.279683671667359,-4.77448780869695,21.0528169229385,-1.83042324072287,0.138187860879425,24.0401631441734,18.0654707017036,34.00318797025,8.10244587562698,25.9007420946231,5.97469244246977,NA,NA,NA,NA,NA,NA,NA,"Polygonaceae","Caryophyllales",4,1,1
"373","Ruta chalepensis",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"374","Sabulina attica",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"375","Sabulina verna",1,-0.0113940263185843,0.212909081339378,2.86819931776269,9.34301340835556,3.86280551861993,0.979423319291805,19.8970315736023,-1.21100475689122,33.7855945535613,-15.0995677368501,48.8851622904114,21.1080363304936,5.96883141248647,10.8276750904236,8.81305975837549,9.35663979282478,3.50448376663397,16.0189065390409,16.7722340537072,"Caryophyllaceae","Caryophyllales",5,1,1
"376","Salsola kali",1,0.0385335768025599,0.708643944042411,-20.3537323000732,-9.19514878768448,-23.611775551554,5.56590987728867e-11,NA,NA,-32.3542976531914,13.9640000778224,-46.3182977310138,NA,NA,NA,NA,NA,NA,NA,NA,"Amaranthaceae","Caryophyllales",7,0,0
"377","Salvia dorystaechas",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"378","Salvia rosmarinus",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"379","Salvia viridis",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"380","Sanguisorba minor",1,-0.00546124516620531,0.216796230756286,-0.74577037306644,19.8486081615454,1.40578134452431,0.803099698124953,26.4346845539021,13.2625317691887,48.072037987472,-8.37482166438118,56.4468596518531,13.1721527847134,NA,NA,NA,NA,NA,NA,NA,"Rosaceae","Rosids",9,1,1
"381","Santolina chamaecyparissus",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"382","Sarcopoterium spinosum",1,-0.0138819764010656,0.474635246069191,-4.55721489259743,17.0953772127418,-0.500180607589765,0.377498226282919,19.5133722761665,14.6773821493171,30.3646739064549,3.82608051902867,26.5385933874262,4.83599012684935,1.38243635078855,1.20143786266389,4.00363092504482,4.04661916765106,0.6515928037245,2.23849808491891,7.94418540924682,"Rosaceae","Rosids",7,1,1
"383","Satureja spinosa",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"384","Satureja thymbra",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"385","Scandix pecten-veneris",1,0.01359476707662,-0.295503432173428,1.71549757727507,10.8682785996984,0.109690763261117,0.527395227895161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28151494448853,NA,NA,"Apiaceae","Asterids",6,0,1
"386","Schoenus nigricans",1,-0.014399797399205,0.602304049562921,-6.48766299742277,20.9136292985682,-0.189481188630076,0.452770924293669,23.4389342539384,18.388324343198,34.7454478701509,7.08181072698552,27.6636371431654,5.05060991074039,NA,NA,NA,NA,NA,NA,NA,"Cyperaceae","Monocots",3,1,1
"387","Scirpoides holoschoenus",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"388","Scorpiurus muricatus",1,-0.00676042856213175,0.263815033499212,-1.64165267983566,19.5117092854853,0.932088439552939,0.717498792451567,24.5387541243945,14.4846644465761,43.4577830547822,-4.43436448381158,47.8921475385938,10.0540896778183,2.67735686023061,2.96210690045838,9.12264941295365,9.05874328470018,0.851562063931369,5.3836792529483,18.1015605024711,"Fabaceae","Rosids",11,1,1
"389","Scorzoneroides pyrenaica",1,-0.0128961729355087,0.651950935427704,-4.74713258391191,25.276915046347,3.49252162068436,0.970474236105817,34.1850451416689,16.3687849510251,47.6182953455458,2.9355347471483,44.6827605983975,17.8162601906438,NA,NA,NA,NA,NA,NA,NA,"Asteraceae","Asterids",4,1,0
"390","Sedum cyprium",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"391","Sedum monregalense",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"392","Sempervivum vicentei",1,0.0282682422476729,-0.706255735403053,-0.36034475257501,12.4920348639858,-4.77163038734745,0.00839548420667853,NA,NA,4.45228346329067,20.531786264681,-16.0795028013903,NA,21.0499078975117,1.29650235645898,NA,NA,10.3035291901991,21.5617306034305,NA,"Crassulaceae","Rosids",3,0,1
"393","Sesleria caerulea",1,-0.0112527246207744,0.361710066841049,-1.72802034548977,16.0721104901684,1.178701734348,0.764714291855579,20.3076616872539,11.8365592930829,35.2140188542913,-3.06979787395452,38.2838167282459,8.47110239417098,10.2036724909493,4.35490077740612,5.95441122738573,4.97371046445571,4.17671011329427,13.2808341863468,7.1137885979363,"Poaceae","Monocots",6,1,1
"394","Silene ciliata",1,-0.00519794360688595,0.212593014841067,-2.86255851356398,20.4497230942863,-0.688824370924327,0.334294648797113,24.2757892373888,16.6236569511837,41.2810372029633,-0.381591014390742,41.6626282173541,7.65213228620512,9.25005003249168,3.3979034464813,10.726386014898,9.73191315876984,3.61437669402346,11.9148424800841,19.1644490084029,"Caryophyllaceae","Caryophyllales",7,1,1
